sii_state,sii_deceased,sii_age,sii_age_range,sii_gender,sii_race,svi_party_registration,sii_education_level,sii_homeowner,sii_married,sii_urbanicity,svi_vh_2020p,svi_vh_2020p_party,svi_vh_2020pp,svi_vh_2020pp_party,svi_vh_2020g,svi_vh_2021p,svi_vh_2021p_party,svi_vh_2021g,svi_vh_2022p,svi_vh_2022p_party,svi_vh_2022g,svi_vh_2023p,svi_vh_2023p_party,svi_vh_2023g,svi_vh_2024p,svi_vh_2024p_party,svi_vh_2024pp,svi_vh_2024pp_party,svi_vh_2024g,svi_vote_all_general,svi_vote_all_general_fed,svi_vote_all_general_fed_pct,svi_vote_all_general_midterm,svi_vote_all_general_midterm_pct,svi_vote_all_general_pres,svi_vote_all_general_pres_pct,svi_vote_all_offyear,svi_vote_all_primary,svi_vote_all_primary_pres,svi_vote_all_primary_pres_pct,svi_vote_all_primary_dem_votes,svi_vote_all_primary_dem_votes_pct
MN,0,76,F,F,W,U,A,H,1,,PC,,PC,,PC,,,,AC,,AC,,,,,,PC,,,12,12,100,6,100,6,100,11,6,2,33,0,0
MN,0,99,F,U,W,U,A,H,0,R1,,,,,MC,,,,MC,,MC,,,,,,MC,,,11,11,92,5,83,6,100,1,6,1,17,0,0
MN,0,43,C,M,W,U,B,H,1,R2,,,,,PC,,,,,,PC,,,,,,,,,11,11,100,6,100,5,100,3,1,0,0,0,0
MN,0,,,M,W,,A,H,0,S3,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
MN,0,27,A,F,W,U,A,U,0,R2,,,,,AC,,,,,,PC,,,,,,,,,4,4,100,2,100,2,100,0,0,0,0,0,0
MN,0,41,C,F,W,U,B,H,1,S3,,,,,AC,,,,,,PC,,,,,,,,,9,9,90,4,80,5,100,1,1,0,0,0,0
MN,0,,,M,U,,A,H,1,R1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
MN,0,81,F,M,W,,C,H,1,S4,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
MN,0,33,B,M,W,,A,H,1,U5,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
MN,0,56,D,F,W,U,B,H,0,R2,PC,,PC,,AC,,,,,,PC,,,,,,,,,10,10,83,4,67,6,100,1,4,1,17,0,0
MN,0,74,E,M,A,,B,R,0,S3,YP,,,,MP,,,,MP,,MP,,,,,,,,,7,7,88,4,100,3,75,1,7,1,25,0,0
